Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,BounceRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor
0,0.0,0,0.0,2,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,81.4,0,0.0,18,0.0,0.0,0.0,1,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,82.46666667,0,0.0,10,0.016666667,0.0,0.0,2,1,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7,61.08,0,0.0,39,0.0,0.0,0.0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,14,0.0,0.0,0.0,2,1,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.0,0.0,1,1,6,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,37,0.052252252,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,40.55,0,0.0,10,0.008333333,0.0,0.0,1,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,23.2,0,0.0,3,0.0,0.0,0.0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,2,0.0,0.0,0.0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,16,0.0125,0.0,0.0,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,12.0,0,0.0,28,0.0,0.0,0.0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,6,0.0,0.0,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,20,0.025,0.0,0.0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,179.3785714,0,0.0,8,0.0,0.0,0.0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,20.2,0,0.0,7,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,22,0.021212121,0.0,0.0,2,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,15.1,0,0.0,9,0.0,0.0,0.0,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.0,0,0.0,37,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,47,0.004347826,0.0,0.0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,115.2,0,0.0,7,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,4,0.05,0.0,0.0,2,1,4,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,11.0,0,0.0,2,0.0,0.0,0.0,1,1,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,12.1,0,0.0,4,0.00952381,0.0,0.0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,2,0.0,0.0,0.0,1,1,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,64.4,0,0.0,22,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,145.2,0,0.0,28,0.0,0.0,0.0,2,1,6,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.0,0,0.0,19,0.0,0.0,0.0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,24.2,0,0.0,3,0.0,0.0,0.0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.0,0,0.0,12,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,10.0,0,0.0,23,0.0,0.0,0.0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,5,0.04,0.0,0.0,2,1,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,38.3,0,0.0,18,0.0,0.0,0.0,1,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,31,0.006451613,0.0,0.0,1,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,59.53333333,0,0.0,13,0.0,0.0,0.0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.0,0,0.0,8,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,54.4,0,0.0,1,0.0,0.0,0.0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,16.0,0,0.0,24,0.0,0.0,0.0,1,1,3,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.0,0,0.0,9,0.022222222,0.0,0.0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,23.2,0,0.0,24,0.0128,0.0,0.0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,82.95714286,0,0.0,28,0.013793103,0.0,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2.0,0,0.0,5,0.0,0.0,0.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,27,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,89.33333333,0,0.0,22,0.0,0.0,0.0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,98.46666667,0,0.0,13,0.0,0.0,0.0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,82.6,0,0.0,33,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,115.7,0,0.0,24,0.0,0.0,0.0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,20.2,0,0.0,14,0.0,0.0,0.0,1,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,7,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,24.13333333,0,0.0,19,0.0,0.0,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,4,0.0,0.0,0.0,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,117.8,0,0.0,12,0.025,0.0,0.0,2,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,4.0,0,0.0,28,0.0,0.0,0.0,1,1,8,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,8,0.025,0.0,0.0,1,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,79.6,0,0.0,28,0.007142857,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,3,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,34.3,0,0.0,22,0.018181818,0.0,0.0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10,170.15,0,0.0,11,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,67.0,0,0.0,8,0.0,0.0,0.0,2,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.0,0,0.0,18,0.0,0.0,0.0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,88.6,0,0.0,59,0.006779661,0.0,0.0,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,155.0,0,0.0,20,0.008333333,0.0,0.0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,3,0.0,0.0,0.0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,91.9,0,0.0,6,0.0,0.0,0.0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,31.6,0,0.0,4,0.0,0.0,0.0,1,1,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,99.2,0,0.0,7,0.025,0.0,0.0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,26,0.023076923,0.0,0.0,2,1,4,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,23.2,0,0.0,0,0.0,0.0,0.0,1,1,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
5,173.9666667,0,0.0,17,0.018181818,0.0,0.0,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,174.3,0,0.0,39,0.032954545,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,7.0,0,0.0,27,0.038095238,0.0,0.0,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,21.2,0,0.0,7,0.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,115.8,0,0.0,60,0.007936508,0.0,0.0,1,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,42,0.019047619,0.0,0.0,2,1,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,32.0,0,0.0,30,0.0,0.0,0.0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,2,0.0,0.0,0.0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,160.2,0,0.0,13,0.0,0.0,0.0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.0,0,0.0,11,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,169.2,0,0.0,24,0.008333333,0.0,0.0,2,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
8,125.7333333,0,0.0,7,0.033333333,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,19,0.0,0.0,0.0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,86.6,0,0.0,41,0.031060606,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.0,0,0.0,18,0.05,0.0,0.0,1,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,72.6,0,0.0,17,0.0,0.0,0.0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3,92.6,0,0.0,9,0.0,0.0,0.0,1,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,43.0,0,0.0,36,0.005714286,0.0,0.0,1,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,81.6,0,0.0,45,0.041945289,0.0,0.0,2,1,5,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,28,0.007142857,0.0,0.0,2,1,2,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,24,0.009090909,0.0,0.0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,22.2,0,0.0,10,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,81.6,0,0.0,10,0.018181818,0.0,0.0,1,1,2,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,28,0.0,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,23.2,0,0.0,11,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.0,0,0.0,31,0.0,0.0,0.0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,20.2,0,0.0,16,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,19.2,0,0.0,42,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,15,0.0,0.0,0.0,1,1,6,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,168.7,0,0.0,34,0.005405405,0.0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.0,0,0.0,16,0.028571429,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,26.2,0,0.0,4,0.0,0.0,0.0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,3,0.0,0.0,0.0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,22,0.0,0.0,0.0,2,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,28,0.02962963,0.0,0.0,1,1,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6,180.0666667,0,0.0,3,0.0,0.0,0.0,1,1,8,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,15,0.0,0.0,0.0,1,1,7,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,15,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,94.6,0,0.0,1,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,15,0.053333333,0.0,0.0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9,177.2,0,0.0,34,0.0,0.0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,40,0.018333333,0.0,0.0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,33.4,0,0.0,35,0.0,0.0,0.0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,57.4,0,0.0,21,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,80.6,0,0.0,39,0.0,0.0,0.0,0,1,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,5.0,0,0.0,16,0.044444444,0.0,0.0,2,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,106.6,0,0.0,11,0.0,0.0,0.0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,5.0,0,0.0,6,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10,141.6333333,0,0.0,13,0.0,0.0,0.0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,25,0.008333333,0.0,0.0,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,39,0.0,0.0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7,143.28,0,0.0,27,0.005882353,0.0,0.0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,141.14,0,0.0,12,0.0,0.0,0.0,1,1,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,76.6,0,0.0,38,0.0,0.0,0.0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,14,0.0,0.0,0.0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.0,0,0.0,28,0.058928571,0.0,0.0,2,1,2,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,79.4,0,0.0,11,0.0,0.0,0.0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,20,0.008421053,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,18,0.0,0.0,0.0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,27.2,0,0.0,47,0.008333333,0.0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,71.6,0,0.0,28,0.003448276,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,70.6,0,0.0,23,0.0,0.0,0.0,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,42.2,0,0.0,18,0.01,0.0,0.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3,67.4,0,0.0,4,0.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.0,0,0.0,32,0.025,0.0,0.0,1,1,5,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,78.6,0,0.0,5,0.0,0.0,0.0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,82.6,0,0.0,25,0.016,0.0,0.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,13,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,11,0.0,0.0,0.0,1,1,2,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6,88.6,0,0.0,4,0.0,0.0,0.0,1,1,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,10,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,19.2,0,0.0,11,0.0,0.0,0.0,1,1,5,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,20.2,0,0.0,6,0.028571429,0.0,0.0,3,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,45,0.036507937,0.0,0.0,2,1,8,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,23.2,0,0.0,23,0.0,0.0,0.0,1,1,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,58.4,0,0.0,12,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,49.3,0,0.0,12,0.0,0.0,0.0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.0,0,0.0,18,0.011111111,0.0,0.0,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,15,0.013333333,0.0,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.0,0,0.0,5,0.0,0.0,0.0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,110.5666667,0,0.0,28,0.00625,0.0,0.0,1,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,20,0.023333333,0.0,0.0,2,1,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,37.0,0,0.0,46,0.030434783,0.0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,2,0.0,0.0,0.0,2,1,5,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,19.1,0,0.0,8,0.0,0.0,0.0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,53,0.015839126,0.0,0.0,2,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,10.0,0,0.0,14,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,28.58333333,0,0.0,45,0.006122449,0.0,0.0,2,1,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,10.0,0,0.0,2,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
4,102.2,0,0.0,10,0.015384615,0.0,0.0,2,1,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,54.9,0,0.0,4,0.0,0.0,0.0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,88.7,0,0.0,34,0.054285714,0.0,0.0,2,1,5,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,8,0.0,0.0,0.0,1,1,2,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,9.0,0,0.0,11,0.0,0.0,0.0,2,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,35.4,0,0.0,27,0.0,0.0,0.0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,15,0.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,68.6,0,0.0,10,0.0,0.0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10,78.9,0,0.0,15,0.0,0.0,0.0,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,104.2,0,0.0,19,0.0,0.0,0.0,1,1,7,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,90.6,0,0.0,21,0.0,0.0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,37,0.024324324,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,39.7,0,0.0,14,0.0,0.0,0.0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,124.4266667,0,0.0,19,0.0,0.0,0.0,1,1,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4,82.0,0,0.0,17,0.034782609,0.0,0.0,2,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,60,0.013793103,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,31.6,0,0.0,9,0.0,0.0,0.0,3,1,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,49.4,0,0.0,11,0.0,0.0,0.0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,53.4,0,0.0,21,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3,22.2,0,0.0,2,0.0,0.0,0.0,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,43.2,0,0.0,27,0.044444444,0.0,0.0,1,1,6,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,58.6,0,0.0,42,0.0,0.0,0.0,1,1,3,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.0,0,0.0,28,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,168.85,0,0.0,22,0.002666667,0.0,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,12,0.016666667,0.0,0.0,2,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,39,0.005263158,0.0,0.0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,120.9,0,0.0,7,0.0,0.0,0.0,1,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,61.26666667,0,0.0,7,0.0,0.0,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,162.2,0,0.0,6,0.014285714,0.0,0.0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,43.4,0,0.0,5,0.0,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,3,0.0,0.0,0.0,1,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,67.0,0,0.0,5,0.0,0.0,0.0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3,97.8,0,0.0,5,0.0,0.0,0.0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.0,0,0.0,4,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.0,0,0.0,8,0.0,0.0,0.0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,19,0.0,0.0,0.0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,76.5,0,0.0,55,0.010344828,0.0,0.0,1,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,43.4,0,0.0,30,0.0,0.0,0.0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.0,0,0.0,33,0.012121212,0.0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,18,0.044444444,0.0,0.0,1,1,2,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,23,0.019047619,0.0,0.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,193.4,0,0.0,3,0.0,0.0,0.0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,26,0.05,0.0,0.0,1,1,6,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,24.0,0,0.0,16,0.004444444,0.0,0.0,1,1,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,14,0.0,0.0,0.0,2,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,63.4,0,0.0,10,0.0,0.0,0.0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,7.0,0,0.0,26,0.0,0.0,0.0,1,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.0,0,0.0,7,0.00952381,0.0,0.0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,60.73333333,0,0.0,27,0.0,0.0,0.0,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,8,0.0,0.0,0.0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2,35.8,0,0.0,27,0.044047619,0.0,0.0,1,1,3,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,72.6,0,0.0,9,0.0,0.0,0.0,1,1,6,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,22,0.009090909,0.0,0.0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,174.6,0,0.0,12,0.061904762,0.0,0.0,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,3,0.0,0.0,0.0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,17,0.058823529,0.0,0.0,1,1,2,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
